meldcode;fabrikant;model;vermogen_kw;naam_koudemiddel;gwp;categorie;subsidiebedrag_2024;subsidiebedrag_2025;bron_2024_url;bron_2025_url;confidence_2024;confidence_2025;match_methode;datum_opgehaald
KA26462;TEC;HS06;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26462-tec-hs06;https://www.rvo.nl/meldcodes-warmtepompen/ka26462-tec-hs06;0.95;0.95;meldcode;2026-03-27
KA26463;TEC;HS08;6.0;R290 (Propaan);3;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26463-tec-hs08;https://www.rvo.nl/meldcodes-warmtepompen/ka26463-tec-hs08;0.95;0.95;meldcode;2026-03-27
KA26464;TEC;HS15;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26464-tec-hs15;https://www.rvo.nl/meldcodes-warmtepompen/ka26464-tec-hs15;0.95;0.95;meldcode;2026-03-27
KA26470;Daikin;4MWXM52A(9) + EKHWET90BV3;0.0;R032;675;Warmtepompboiler;500.0;500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26470-daikin-4mwxm52a9-ekhwet90bv3;https://www.rvo.nl/meldcodes-warmtepompen/ka26470-daikin-4mwxm52a9-ekhwet90bv3;0.95;0.95;meldcode;2026-03-27
KA26471;VIVAX;HPM-14CH40AERIs R32-1H3 monoblock;5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26471-vivax-hpm-14ch40aeris-r32-1h3-monoblock;https://www.rvo.nl/meldcodes-warmtepompen/ka26471-vivax-hpm-14ch40aeris-r32-1h3-monoblock;0.95;0.95;meldcode;2026-03-27
KA26472;VIVAX;HPM-22CH65AERIs R32-1H3 monoblock;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26472-vivax-hpm-22ch65aeris-r32-1h3-monoblock;https://www.rvo.nl/meldcodes-warmtepompen/ka26472-vivax-hpm-22ch65aeris-r32-1h3-monoblock;0.95;0.95;meldcode;2026-03-27
KA26473;VIVAX;HPM-28CH84AERIs R32-1H3 monoblock;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26473-vivax-hpm-28ch84aeris-r32-1h3-monoblock;https://www.rvo.nl/meldcodes-warmtepompen/ka26473-vivax-hpm-28ch84aeris-r32-1h3-monoblock;0.95;0.95;meldcode;2026-03-27
KA26474;VIVAX;HPM-34CH100AERIs R32-1H3 monoblock;8.0;R032;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26474-vivax-hpm-34ch100aeris-r32-1h3-monoblock;https://www.rvo.nl/meldcodes-warmtepompen/ka26474-vivax-hpm-34ch100aeris-r32-1h3-monoblock;0.95;0.95;meldcode;2026-03-27
KA26475;VIVAX;HPM-41CH120AERIs R32-3H9 monoblock;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26475-vivax-hpm-41ch120aeris-r32-3h9-monoblock;https://www.rvo.nl/meldcodes-warmtepompen/ka26475-vivax-hpm-41ch120aeris-r32-3h9-monoblock;0.95;0.95;meldcode;2026-03-27
KA26476;VIVAX;HPM-48CH140AERIs R32-3H9 monoblock;12.0;R032;675;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26476-vivax-hpm-48ch140aeris-r32-3h9-monoblock;https://www.rvo.nl/meldcodes-warmtepompen/ka26476-vivax-hpm-48ch140aeris-r32-3h9-monoblock;0.95;0.95;meldcode;2026-03-27
KA26477;VIVAX;HPM-53CH155AERIs R32-3H9 monoblock;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26477-vivax-hpm-53ch155aeris-r32-3h9-monoblock;https://www.rvo.nl/meldcodes-warmtepompen/ka26477-vivax-hpm-53ch155aeris-r32-3h9-monoblock;0.95;0.95;meldcode;2026-03-27
KA26478;VIVAX;HPS-22CH65AERI/O1s R32 split;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26478-vivax-hps-22ch65aerio1s-r32-split;https://www.rvo.nl/meldcodes-warmtepompen/ka26478-vivax-hps-22ch65aerio1s-r32-split;0.95;0.95;meldcode;2026-03-27
KA26479;VIVAX;HPS-28CH84AERI/O1s R32 split;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26479-vivax-hps-28ch84aerio1s-r32-split;https://www.rvo.nl/meldcodes-warmtepompen/ka26479-vivax-hps-28ch84aerio1s-r32-split;0.95;0.95;meldcode;2026-03-27
KA26480;VIVAX;HPS-34CH100AERI/O1s R32 split;8.0;R032;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26480-vivax-hps-34ch100aerio1s-r32-split;https://www.rvo.nl/meldcodes-warmtepompen/ka26480-vivax-hps-34ch100aerio1s-r32-split;0.95;0.95;meldcode;2026-03-27
KA26481;VIVAX;HPS-41CH120AERI/O3s R32 split;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26481-vivax-hps-41ch120aerio3s-r32-split;https://www.rvo.nl/meldcodes-warmtepompen/ka26481-vivax-hps-41ch120aerio3s-r32-split;0.95;0.95;meldcode;2026-03-27
KA26482;VIVAX;HPS-48CH140AERI/O3s R32 split;12.0;R032;675;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26482-vivax-hps-48ch140aerio3s-r32-split;https://www.rvo.nl/meldcodes-warmtepompen/ka26482-vivax-hps-48ch140aerio3s-r32-split;0.95;0.95;meldcode;2026-03-27
KA26483;VIVAX;HPS-53CH155AERI/O3s R32 split;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26483-vivax-hps-53ch155aerio3s-r32-split;https://www.rvo.nl/meldcodes-warmtepompen/ka26483-vivax-hps-53ch155aerio3s-r32-split;0.95;0.95;meldcode;2026-03-27
KA26484;Energie EST;Aquapura 8HT;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26484-energie-est-aquapura-8ht;https://www.rvo.nl/meldcodes-warmtepompen/ka26484-energie-est-aquapura-8ht;0.95;0.95;meldcode;2026-03-27
KA26485;Energie EST;Aquapura X30 HT;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26485-energie-est-aquapura-x30-ht;https://www.rvo.nl/meldcodes-warmtepompen/ka26485-energie-est-aquapura-x30-ht;0.95;0.95;meldcode;2026-03-27
KA26486;Energie EST;Aquapura X60 HT;23.0;R290 (Propaan);3;Lucht-Water;5625.0;6400.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26486-energie-est-aquapura-x60-ht;https://www.rvo.nl/meldcodes-warmtepompen/ka26486-energie-est-aquapura-x60-ht;0.95;0.95;meldcode;2026-03-27
KA26487;Energy-Xchange;LW-009F1-Ex;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26487-energy-xchange-lw-009f1-ex;https://www.rvo.nl/meldcodes-warmtepompen/ka26487-energy-xchange-lw-009f1-ex;0.95;0.95;meldcode;2026-03-27
KA26488;Energy-Xchange;LW-015F3-Ex;9.0;R290 (Propaan);3;Lucht-Water;3525.0;3250.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26488-energy-xchange-lw-015f3-ex;https://www.rvo.nl/meldcodes-warmtepompen/ka26488-energy-xchange-lw-015f3-ex;0.95;0.95;meldcode;2026-03-27
KA26500;Atlantic;Warmtepompboiler Calypso Split FS270L V3;0.0;R032;675;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26500-atlantic-warmtepompboiler-calypso-split-fs270l-v3;https://www.rvo.nl/meldcodes-warmtepompen/ka26500-atlantic-warmtepompboiler-calypso-split-fs270l-v3;0.95;0.95;meldcode;2026-03-27
KA26501;Atlantic;Warmtepompboiler Calypso Split WH150L V3;0.0;R032;675;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26501-atlantic-warmtepompboiler-calypso-split-wh150l-v3;https://www.rvo.nl/meldcodes-warmtepompen/ka26501-atlantic-warmtepompboiler-calypso-split-wh150l-v3;0.95;0.95;meldcode;2026-03-27
KA26502;Atlantic;Warmtepompboiler Calypso Split WH200L V3;0.0;R032;675;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26502-atlantic-warmtepompboiler-calypso-split-wh200l-v3;https://www.rvo.nl/meldcodes-warmtepompen/ka26502-atlantic-warmtepompboiler-calypso-split-wh200l-v3;0.95;0.95;meldcode;2026-03-27
KA26503;TIKI;DHW 100;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26503-tiki-dhw-100;https://www.rvo.nl/meldcodes-warmtepompen/ka26503-tiki-dhw-100;0.95;0.95;meldcode;2026-03-27
KA26504;TIKI;DHW 120;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26504-tiki-dhw-120;https://www.rvo.nl/meldcodes-warmtepompen/ka26504-tiki-dhw-120;0.95;0.95;meldcode;2026-03-27
KA26505;TIKI;DHW 80;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26505-tiki-dhw-80;https://www.rvo.nl/meldcodes-warmtepompen/ka26505-tiki-dhw-80;0.95;0.95;meldcode;2026-03-27
KA26506;TIKI;DHW CLT 200;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26506-tiki-dhw-clt-200;https://www.rvo.nl/meldcodes-warmtepompen/ka26506-tiki-dhw-clt-200;0.95;0.95;meldcode;2026-03-27
KA26507;TIKI;DHW CLT 300;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26507-tiki-dhw-clt-300;https://www.rvo.nl/meldcodes-warmtepompen/ka26507-tiki-dhw-clt-300;0.95;0.95;meldcode;2026-03-27
KA26508;TIKI;DHW LT 100;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26508-tiki-dhw-lt-100;https://www.rvo.nl/meldcodes-warmtepompen/ka26508-tiki-dhw-lt-100;0.95;0.95;meldcode;2026-03-27
KA26509;TIKI;DHW LT 120;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26509-tiki-dhw-lt-120;https://www.rvo.nl/meldcodes-warmtepompen/ka26509-tiki-dhw-lt-120;0.95;0.95;meldcode;2026-03-27
KA26510;TIKI;DHW LT 200;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26510-tiki-dhw-lt-200;https://www.rvo.nl/meldcodes-warmtepompen/ka26510-tiki-dhw-lt-200;0.95;0.95;meldcode;2026-03-27
KA26511;TIKI;DHW LT 300;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26511-tiki-dhw-lt-300;https://www.rvo.nl/meldcodes-warmtepompen/ka26511-tiki-dhw-lt-300;0.95;0.95;meldcode;2026-03-27
KA26512;TIKI;DHW LT 80;0.0;R134A;1430;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26512-tiki-dhw-lt-80;https://www.rvo.nl/meldcodes-warmtepompen/ka26512-tiki-dhw-lt-80;0.95;0.95;meldcode;2026-03-27
KA26513;TIKI;DHW W 100;0.0;R134A;1430;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26513-tiki-dhw-w-100;https://www.rvo.nl/meldcodes-warmtepompen/ka26513-tiki-dhw-w-100;0.95;0.95;meldcode;2026-03-27
KA26514;TIKI;DHW W 120;0.0;R134A;1430;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26514-tiki-dhw-w-120;https://www.rvo.nl/meldcodes-warmtepompen/ka26514-tiki-dhw-w-120;0.95;0.95;meldcode;2026-03-27
KA26515;TIKI;DHW W 200;0.0;R1234ze;7;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26515-tiki-dhw-w-200;https://www.rvo.nl/meldcodes-warmtepompen/ka26515-tiki-dhw-w-200;0.95;0.95;meldcode;2026-03-27
KA26516;TIKI;DHW WR 120;0.0;R134A;1430;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26516-tiki-dhw-wr-120;https://www.rvo.nl/meldcodes-warmtepompen/ka26516-tiki-dhw-wr-120;0.95;0.95;meldcode;2026-03-27
KA26517;TIKI;DHWM 200;0.0;R134A;1430;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26517-tiki-dhwm-200;https://www.rvo.nl/meldcodes-warmtepompen/ka26517-tiki-dhwm-200;0.95;0.95;meldcode;2026-03-27
KA26518;TIKI;DHWM 300;0.0;R134A;1430;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26518-tiki-dhwm-300;https://www.rvo.nl/meldcodes-warmtepompen/ka26518-tiki-dhwm-300;0.95;0.95;meldcode;2026-03-27
KA26519;TIKI;DHWM C 200;0.0;R134A;1430;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26519-tiki-dhwm-c-200;https://www.rvo.nl/meldcodes-warmtepompen/ka26519-tiki-dhwm-c-200;0.95;0.95;meldcode;2026-03-27
KA26520;TIKI;DHWM C 300;0.0;R134A;1430;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26520-tiki-dhwm-c-300;https://www.rvo.nl/meldcodes-warmtepompen/ka26520-tiki-dhwm-c-300;0.95;0.95;meldcode;2026-03-27
KA26522;GreenPump;AMH12DCT;8.0;R290 (Propaan);3;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26522-greenpump-amh12dct;https://www.rvo.nl/meldcodes-warmtepompen/ka26522-greenpump-amh12dct;0.95;0.95;meldcode;2026-03-27
KA26524;GreenPump;AMH16DCT;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26524-greenpump-amh16dct;https://www.rvo.nl/meldcodes-warmtepompen/ka26524-greenpump-amh16dct;0.95;0.95;meldcode;2026-03-27
KA26525;GreenPump;AMH6DC;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26525-greenpump-amh6dc;https://www.rvo.nl/meldcodes-warmtepompen/ka26525-greenpump-amh6dc;0.95;0.95;meldcode;2026-03-27
KA26526;GreenPump;AMH9DC;6.0;R290 (Propaan);3;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26526-greenpump-amh9dc;https://www.rvo.nl/meldcodes-warmtepompen/ka26526-greenpump-amh9dc;0.95;0.95;meldcode;2026-03-27
KA26528;Dimplex;Edel 150 water;0.0;R290 (Propaan);3;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26528-dimplex-edel-150-water;https://www.rvo.nl/meldcodes-warmtepompen/ka26528-dimplex-edel-150-water;0.95;0.95;meldcode;2026-03-27
KA26529;Dimplex;Edel 200 water;0.0;R290 (Propaan);3;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26529-dimplex-edel-200-water;https://www.rvo.nl/meldcodes-warmtepompen/ka26529-dimplex-edel-200-water;0.95;0.95;meldcode;2026-03-27
KA26530;Dimplex;Edel 270 water;0.0;R290 (Propaan);3;Warmtepompboiler;725.0;725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26530-dimplex-edel-270-water;https://www.rvo.nl/meldcodes-warmtepompen/ka26530-dimplex-edel-270-water;0.95;0.95;meldcode;2026-03-27
KA26531;Element (LMNT);CASHW040B-S;4.0;R290 (Propaan);3;Lucht-Water;2550.0;1925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26531-element-lmnt-cashw040b-s;https://www.rvo.nl/meldcodes-warmtepompen/ka26531-element-lmnt-cashw040b-s;0.95;0.95;meldcode;2026-03-27
KA26532;Element (LMNT);CASHW060B-S;8.0;R290 (Propaan);3;Lucht-Water;3150.0;2825.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26532-element-lmnt-cashw060b-s;https://www.rvo.nl/meldcodes-warmtepompen/ka26532-element-lmnt-cashw060b-s;0.95;0.95;meldcode;2026-03-27
KA26533;Element (LMNT);CASHW080B-T;11.0;R290 (Propaan);3;Lucht-Water;3600.0;3500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26533-element-lmnt-cashw080b-t;https://www.rvo.nl/meldcodes-warmtepompen/ka26533-element-lmnt-cashw080b-t;0.95;0.95;meldcode;2026-03-27
KA26844;Climer;Airys AI201;13.0;R410A;2088;Lucht-Water;3900.0;3950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26844-climer-airys-ai201;https://www.rvo.nl/meldcodes-warmtepompen/ka26844-climer-airys-ai201;0.95;0.95;meldcode;2026-03-27
KA26902;Hoval;Ultrasource B comfort C (11);9.0;R410A;2088;Lucht-Water;3525.0;3250.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26902-hoval-ultrasource-b-comfort-c-11;https://www.rvo.nl/meldcodes-warmtepompen/ka26902-hoval-ultrasource-b-comfort-c-11;0.95;0.95;meldcode;2026-03-27
KA26956;Samsung;AE050CXYDEK_AE200*;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26956-samsung-ae050cxydekae200;https://www.rvo.nl/meldcodes-warmtepompen/ka26956-samsung-ae050cxydekae200;0.95;0.95;meldcode;2026-03-27
KA26957;Samsung;AE050CXY**K + MIM controlkit;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26957-samsung-ae050cxyk-mim-controlkit;https://www.rvo.nl/meldcodes-warmtepompen/ka26957-samsung-ae050cxyk-mim-controlkit;0.95;0.95;meldcode;2026-03-27
KA26958;Samsung;AE080CXYDEK_AE200*;7.0;R290 (Propaan);3;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26958-samsung-ae080cxydekae200;https://www.rvo.nl/meldcodes-warmtepompen/ka26958-samsung-ae080cxydekae200;0.95;0.95;meldcode;2026-03-27
KA26959;Samsung;AE080CXYDEK_AE260*;7.0;R290 (Propaan);3;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26959-samsung-ae080cxydekae260;https://www.rvo.nl/meldcodes-warmtepompen/ka26959-samsung-ae080cxydekae260;0.95;0.95;meldcode;2026-03-27
KA26960;Samsung;AE080CXY**K + MIM controlkit;7.0;R290 (Propaan);3;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26960-samsung-ae080cxyk-mim-controlkit;https://www.rvo.nl/meldcodes-warmtepompen/ka26960-samsung-ae080cxyk-mim-controlkit;0.95;0.95;meldcode;2026-03-27
KA26961;Samsung;AE080CXYDGK_AE260*;7.0;R290 (Propaan);3;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26961-samsung-ae080cxydgkae260;https://www.rvo.nl/meldcodes-warmtepompen/ka26961-samsung-ae080cxydgkae260;0.95;0.95;meldcode;2026-03-27
KA26963;Samsung;AE120CXYDEK_AE200*;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26963-samsung-ae120cxydekae200;https://www.rvo.nl/meldcodes-warmtepompen/ka26963-samsung-ae120cxydekae200;0.95;0.95;meldcode;2026-03-27
KA26964;Samsung;AE120CXYDEK_AE260*;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26964-samsung-ae120cxydekae260;https://www.rvo.nl/meldcodes-warmtepompen/ka26964-samsung-ae120cxydekae260;0.95;0.95;meldcode;2026-03-27
KA26966;Samsung;AE120CXYDGK_AE260*;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26966-samsung-ae120cxydgkae260;https://www.rvo.nl/meldcodes-warmtepompen/ka26966-samsung-ae120cxydgkae260;0.95;0.95;meldcode;2026-03-27
KA26967;Samsung;AE120CXY**K + MIM controlkit;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26967-samsung-ae120cxyk-mim-controlkit;https://www.rvo.nl/meldcodes-warmtepompen/ka26967-samsung-ae120cxyk-mim-controlkit;0.95;0.95;meldcode;2026-03-27
KA26968;Samsung;AE160CXYDEK_AE200*;14.0;R290 (Propaan);3;Lucht-Water;4275.0;4375.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26968-samsung-ae160cxydekae200;https://www.rvo.nl/meldcodes-warmtepompen/ka26968-samsung-ae160cxydekae200;0.95;0.95;meldcode;2026-03-27
KA26969;Samsung;AE160CXYDEK_AE260*;14.0;R290 (Propaan);3;Lucht-Water;4275.0;4375.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26969-samsung-ae160cxydekae260;https://www.rvo.nl/meldcodes-warmtepompen/ka26969-samsung-ae160cxydekae260;0.95;0.95;meldcode;2026-03-27
KA26971;Samsung;AE160CXYDGK_AE260*;14.0;R290 (Propaan);3;Lucht-Water;4275.0;4375.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26971-samsung-ae160cxydgkae260;https://www.rvo.nl/meldcodes-warmtepompen/ka26971-samsung-ae160cxydgkae260;0.95;0.95;meldcode;2026-03-27
KA26972;Samsung;AE160CXY**K + MIM controlkit;14.0;R290 (Propaan);3;Lucht-Water;4275.0;4375.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26972-samsung-ae160cxyk-mim-controlkit;https://www.rvo.nl/meldcodes-warmtepompen/ka26972-samsung-ae160cxyk-mim-controlkit;0.95;0.95;meldcode;2026-03-27
KA26974;LG;HM093HFX + HN1639HC;9.0;R290 (Propaan);3;Lucht-Water;3525.0;3250.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26974-lg-hm093hfx-hn1639hc;https://www.rvo.nl/meldcodes-warmtepompen/ka26974-lg-hm093hfx-hn1639hc;0.95;0.95;meldcode;2026-03-27
KA26975;LG;HM121HF + HN1616HC;10.0;R290 (Propaan);3;Lucht-Water;3675.0;3475.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26975-lg-hm121hf-hn1616hc;https://www.rvo.nl/meldcodes-warmtepompen/ka26975-lg-hm121hf-hn1616hc;0.95;0.95;meldcode;2026-03-27
KA26976;LG;HM123HF + HN1639HC;10.0;R290 (Propaan);3;Lucht-Water;3675.0;3475.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26976-lg-hm123hf-hn1639hc;https://www.rvo.nl/meldcodes-warmtepompen/ka26976-lg-hm123hf-hn1639hc;0.95;0.95;meldcode;2026-03-27
KA26977;LG;HM141HF + HN1616HC;11.0;R290 (Propaan);3;Lucht-Water;3675.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26977-lg-hm141hf-hn1616hc;https://www.rvo.nl/meldcodes-warmtepompen/ka26977-lg-hm141hf-hn1616hc;0.95;0.95;meldcode;2026-03-27
KA26978;LG;HM143HF + HN1639HC;11.0;R290 (Propaan);3;Lucht-Water;3675.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26978-lg-hm143hf-hn1639hc;https://www.rvo.nl/meldcodes-warmtepompen/ka26978-lg-hm143hf-hn1639hc;0.95;0.95;meldcode;2026-03-27
KA26979;LG;HM161HF + HN1616HC;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26979-lg-hm161hf-hn1616hc;https://www.rvo.nl/meldcodes-warmtepompen/ka26979-lg-hm161hf-hn1616hc;0.95;0.95;meldcode;2026-03-27
KA26980;LG;HM163HF + HN1639HC;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26980-lg-hm163hf-hn1639hc;https://www.rvo.nl/meldcodes-warmtepompen/ka26980-lg-hm163hf-hn1639hc;0.95;0.95;meldcode;2026-03-27
KA26982;Weishaupt/Monarch;WSB 10-A-RME-AI;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26982-weishauptmonarch-wsb-10-rme-ai;https://www.rvo.nl/meldcodes-warmtepompen/ka26982-weishauptmonarch-wsb-10-rme-ai;0.95;0.95;meldcode;2026-03-27
KA26983;Weishaupt/Monarch;WSB 10-A-RMEK-AI;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26983-weishauptmonarch-wsb-10-rmek-ai;https://www.rvo.nl/meldcodes-warmtepompen/ka26983-weishauptmonarch-wsb-10-rmek-ai;0.95;0.95;meldcode;2026-03-27
KA26984;Weishaupt/Monarch;WSB 12-A-RMD-AI;8.0;R410A;2088;Lucht-Water;3150.0;2825.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26984-weishauptmonarch-wsb-12-rmd-ai;https://www.rvo.nl/meldcodes-warmtepompen/ka26984-weishauptmonarch-wsb-12-rmd-ai;0.95;0.95;meldcode;2026-03-27
KA26985;Weishaupt/Monarch;WSB 15-A-RMD-AI;9.0;R410A;2088;Lucht-Water;3525.0;3250.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26985-weishauptmonarch-wsb-15-rmd-ai;https://www.rvo.nl/meldcodes-warmtepompen/ka26985-weishauptmonarch-wsb-15-rmd-ai;0.95;0.95;meldcode;2026-03-27
KA26986;Weishaupt/Monarch;WSB 18-A-RMD-AI;12.0;R410A;2088;Lucht-Water;3750.0;3725.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26986-weishauptmonarch-wsb-18-rmd-ai;https://www.rvo.nl/meldcodes-warmtepompen/ka26986-weishauptmonarch-wsb-18-rmd-ai;0.95;0.95;meldcode;2026-03-27
KA26987;Weishaupt/Monarch;WSB 6-A-RME-AI;5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26987-weishauptmonarch-wsb-6-rme-ai;https://www.rvo.nl/meldcodes-warmtepompen/ka26987-weishauptmonarch-wsb-6-rme-ai;0.95;0.95;meldcode;2026-03-27
KA26988;Weishaupt/Monarch;WSB 6-A-RMEK-AI;5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka26988-weishauptmonarch-wsb-6-rmek-ai;https://www.rvo.nl/meldcodes-warmtepompen/ka26988-weishauptmonarch-wsb-6-rmek-ai;0.95;0.95;meldcode;2026-03-27
